"Date"	"Station"	"Tow"	"Fish Code"	"Catch"	"1/4 Subsampled"	"1/2 Subsampled"
7/20/1995 0:00:00	606	3	10	13	0	0
7/20/1995 0:00:00	606	3	20	1	0	0
7/20/1995 0:00:00	606	3	31	1	0	0
7/20/1995 0:00:00	606	3	49	1	0	0
7/20/1995 0:00:00	609	1	0	217	0	0
7/20/1995 0:00:00	609	1	5	2	0	0
7/20/1995 0:00:00	609	1	6	1	0	0
7/20/1995 0:00:00	609	1	10	25	0	0
7/20/1995 0:00:00	609	1	20	1	0	0
7/20/1995 0:00:00	609	1	28	1	0	0
7/20/1995 0:00:00	609	1	66	3	0	0
7/20/1995 0:00:00	609	2	0	184	0	0
7/20/1995 0:00:00	609	2	5	8	0	0
7/20/1995 0:00:00	609	2	6	2	0	0
7/20/1995 0:00:00	609	2	10	37	0	0
7/20/1995 0:00:00	609	2	20	3	0	0
7/20/1995 0:00:00	609	2	28	1	0	0
7/20/1995 0:00:00	609	2	53	8	0	0
7/20/1995 0:00:00	609	2	66	5	0	0
7/20/1995 0:00:00	609	3	0	271	0	0
7/20/1995 0:00:00	609	3	5	6	0	0
7/20/1995 0:00:00	609	3	6	1	0	0
7/20/1995 0:00:00	609	3	10	64	0	0
7/20/1995 0:00:00	609	3	20	1	0	0
7/20/1995 0:00:00	609	3	53	1	0	0
7/20/1995 0:00:00	609	3	66	8	0	0
7/20/1995 0:00:00	610	1	0	20	0	0
7/20/1995 0:00:00	610	1	3	2	0	0
7/20/1995 0:00:00	610	1	6	1	0	0
7/20/1995 0:00:00	610	1	66	1	0	0
7/20/1995 0:00:00	610	2	0	22	0	0
7/20/1995 0:00:00	610	2	3	4	0	0
7/20/1995 0:00:00	610	2	6	6	0	0
7/20/1995 0:00:00	610	2	20	1	0	0
7/20/1995 0:00:00	610	3	0	49	0	0
7/20/1995 0:00:00	610	3	3	4	0	0
7/20/1995 0:00:00	610	3	5	3	0	0
7/20/1995 0:00:00	610	3	6	3	0	0
7/20/1995 0:00:00	610	3	10	2	0	0
7/21/1995 0:00:00	323	1	0	1	0	0
7/21/1995 0:00:00	323	1	2	3	0	0
7/21/1995 0:00:00	323	1	10	1	0	0
7/21/1995 0:00:00	323	1	14	1	0	0
7/21/1995 0:00:00	323	1	66	2	0	0
7/21/1995 0:00:00	323	2	3	1	0	0
7/21/1995 0:00:00	323	2	10	1	0	0
7/21/1995 0:00:00	323	3	0	2	0	0
7/21/1995 0:00:00	323	3	70	2	0	0
7/21/1995 0:00:00	328	1	2	7	0	0
7/21/1995 0:00:00	328	1	6	1	0	0
7/21/1995 0:00:00	328	1	10	3	0	0
7/21/1995 0:00:00	328	1	14	1	0	0
7/21/1995 0:00:00	328	1	33	1	0	0
7/21/1995 0:00:00	328	1	48	1	0	0
7/21/1995 0:00:00	328	1	66	4	0	0
7/21/1995 0:00:00	328	2	2	10	0	0
7/21/1995 0:00:00	328	2	10	1	0	0
7/21/1995 0:00:00	328	2	14	4	0	0
7/21/1995 0:00:00	328	2	20	1	0	0
7/21/1995 0:00:00	328	2	66	9	0	0
7/21/1995 0:00:00	328	2	70	2	0	0
7/21/1995 0:00:00	336	1	2	3	0	0
7/21/1995 0:00:00	336	1	5	1	0	0
7/21/1995 0:00:00	336	1	10	1	0	0
7/21/1995 0:00:00	336	2	0	1	0	0
7/21/1995 0:00:00	336	2	2	1	0	0
7/21/1995 0:00:00	336	2	3	1	0	0
7/21/1995 0:00:00	336	2	10	2	0	0
7/21/1995 0:00:00	336	2	14	1	0	0
7/21/1995 0:00:00	336	2	48	1	0	0
7/21/1995 0:00:00	336	2	66	4	0	0
7/21/1995 0:00:00	340	1	0	6	0	0
7/21/1995 0:00:00	340	1	2	4	0	0
7/21/1995 0:00:00	340	1	3	2	0	0
7/21/1995 0:00:00	340	1	10	1	0	0
7/21/1995 0:00:00	340	1	48	1	0	0
7/21/1995 0:00:00	340	1	66	5	0	0
7/21/1995 0:00:00	340	2	10	4	0	0
7/21/1995 0:00:00	340	2	66	3	0	0
7/21/1995 0:00:00	340	3	0	3	0	0
7/21/1995 0:00:00	340	3	2	2	0	0
7/21/1995 0:00:00	340	3	10	3	0	0
7/21/1995 0:00:00	340	3	66	6	0	0
7/21/1995 0:00:00	411	1	0	52	0	0
7/21/1995 0:00:00	411	1	2	1	0	0
7/21/1995 0:00:00	411	1	3	1	0	0
7/21/1995 0:00:00	411	1	10	4	0	0
7/21/1995 0:00:00	411	1	66	10	0	0
7/21/1995 0:00:00	411	2	0	32	0	0
7/21/1995 0:00:00	411	2	3	1	0	0
7/21/1995 0:00:00	411	2	10	4	0	0
7/21/1995 0:00:00	411	2	66	7	0	0
7/21/1995 0:00:00	411	3	0	29	0	0
7/21/1995 0:00:00	411	3	3	2	0	0
7/21/1995 0:00:00	411	3	10	3	0	0
7/21/1995 0:00:00	411	3	66	9	0	0
7/21/1995 0:00:00	508	1	0	17	0	0
7/21/1995 0:00:00	508	1	3	3	0	0
7/21/1995 0:00:00	508	1	9	1	0	0
7/21/1995 0:00:00	508	2	0	8	0	0
7/21/1995 0:00:00	508	2	3	3	0	0
7/21/1995 0:00:00	508	2	66	2	0	0
7/21/1995 0:00:00	508	3	0	13	0	0
7/21/1995 0:00:00	508	3	3	1	0	0
7/24/1995 0:00:00	703	1	0	4	0	0
7/24/1995 0:00:00	703	1	6	12	0	0
7/24/1995 0:00:00	703	2	0	2	0	0
7/24/1995 0:00:00	703	2	5	1	0	0
7/24/1995 0:00:00	703	2	6	1	0	0
7/24/1995 0:00:00	703	3	6	2	0	0
7/24/1995 0:00:00	705	1	0	2	0	0
7/24/1995 0:00:00	705	1	5	1	0	0
7/24/1995 0:00:00	705	1	6	3	0	0
7/24/1995 0:00:00	705	1	66	1	0	0
7/24/1995 0:00:00	705	2	39	1	0	0
7/24/1995 0:00:00	705	2	66	1	0	0
7/24/1995 0:00:00	705	3	0	5	0	0
7/24/1995 0:00:00	705	3	6	1	0	0
7/24/1995 0:00:00	705	3	66	1	0	0
7/24/1995 0:00:00	711	2	6	1	0	0
7/24/1995 0:00:00	711	3	6	2	0	0
7/24/1995 0:00:00	711	3	8	1	0	0
7/24/1995 0:00:00	716	1	0	6	0	0
7/24/1995 0:00:00	716	1	3	2	0	0
7/24/1995 0:00:00	716	1	5	8	0	0
7/24/1995 0:00:00	716	1	6	2	0	0
7/24/1995 0:00:00	716	1	8	1	0	0
7/24/1995 0:00:00	716	1	24	1	0	0
7/24/1995 0:00:00	716	1	66	1	0	0
7/24/1995 0:00:00	716	2	0	9	0	0
7/24/1995 0:00:00	716	2	3	1	0	0
7/24/1995 0:00:00	716	2	5	6	0	0
7/24/1995 0:00:00	716	2	8	3	0	0
7/24/1995 0:00:00	716	2	24	3	0	0
7/24/1995 0:00:00	716	2	53	1	0	0
7/24/1995 0:00:00	716	2	66	2	0	0
7/24/1995 0:00:00	716	3	0	5	0	0
7/24/1995 0:00:00	716	3	5	3	0	0
7/24/1995 0:00:00	716	3	6	1	0	0
7/24/1995 0:00:00	716	3	8	1	0	0
7/24/1995 0:00:00	716	3	9	1	0	0
7/24/1995 0:00:00	716	3	10	1	0	0
7/24/1995 0:00:00	716	3	24	3	0	0
7/24/1995 0:00:00	716	3	53	2	0	0
7/24/1995 0:00:00	802	1	6	6	0	0
7/24/1995 0:00:00	802	1	36	1	0	0
7/24/1995 0:00:00	802	1	66	1	0	0
7/24/1995 0:00:00	802	2	6	5	0	0
7/24/1995 0:00:00	802	3	0	1	0	0
7/24/1995 0:00:00	802	3	5	3	0	0
7/24/1995 0:00:00	802	3	6	1	0	0
7/24/1995 0:00:00	901	1	5	1	0	0
7/24/1995 0:00:00	901	1	6	1	0	0
7/24/1995 0:00:00	901	2	0	1	0	0
7/24/1995 0:00:00	901	2	6	2	0	0
7/24/1995 0:00:00	901	3	0	2	0	0
7/24/1995 0:00:00	901	3	5	1	0	0
7/24/1995 0:00:00	901	3	6	2	0	0
7/31/1995 0:00:00	809	1	0	4	0	0
7/31/1995 0:00:00	809	1	66	2	0	0
7/31/1995 0:00:00	809	2	0	2	0	0
7/31/1995 0:00:00	809	2	66	2	0	0
7/31/1995 0:00:00	809	3	0	2	0	0
7/31/1995 0:00:00	809	3	66	1	0	0
7/31/1995 0:00:00	902	1	0	1	0	0
7/31/1995 0:00:00	902	1	5	1	0	0
7/31/1995 0:00:00	902	2	5	2	0	0
7/31/1995 0:00:00	906	1	0	3	0	0
7/31/1995 0:00:00	906	1	6	2	0	0
7/31/1995 0:00:00	906	1	8	1	0	0
7/31/1995 0:00:00	906	2	6	1	0	0
7/31/1995 0:00:00	906	3	5	1	0	0
7/31/1995 0:00:00	910	1	6	11	0	0
7/31/1995 0:00:00	910	1	8	53	0	0
7/31/1995 0:00:00	910	1	9	3	0	0
7/31/1995 0:00:00	910	1	27	1	0	0
7/31/1995 0:00:00	910	1	53	1	0	0
7/31/1995 0:00:00	910	2	6	1	0	0
7/31/1995 0:00:00	910	2	8	247	0	0
7/31/1995 0:00:00	910	2	9	16	0	0
7/31/1995 0:00:00	910	3	5	1	0	0
7/31/1995 0:00:00	910	3	6	8	0	0
7/31/1995 0:00:00	910	3	8	5	0	0
7/31/1995 0:00:00	910	3	9	2	0	0
7/31/1995 0:00:00	912	1	0	2	0	0
7/31/1995 0:00:00	912	1	6	2	0	0
7/31/1995 0:00:00	912	1	8	165	0	0
7/31/1995 0:00:00	912	1	9	27	0	0
7/31/1995 0:00:00	912	1	28	2	0	0
7/31/1995 0:00:00	912	1	53	1	0	0
7/31/1995 0:00:00	912	2	0	2	0	0
7/31/1995 0:00:00	912	2	6	12	0	0
7/31/1995 0:00:00	912	2	8	2	0	0
7/31/1995 0:00:00	912	2	9	2	0	0
7/31/1995 0:00:00	912	2	53	1	0	0
7/31/1995 0:00:00	912	3	0	1	0	0
7/31/1995 0:00:00	912	3	8	27	0	0
7/31/1995 0:00:00	912	3	9	3	0	0
7/31/1995 0:00:00	914	1	0	2	0	0
7/31/1995 0:00:00	914	1	6	2	0	0
7/31/1995 0:00:00	914	1	8	1	0	0
7/31/1995 0:00:00	914	2	0	2	0	0
7/31/1995 0:00:00	914	2	6	4	0	0
7/31/1995 0:00:00	914	2	10	1	0	0
7/31/1995 0:00:00	914	3	0	1	0	0
7/31/1995 0:00:00	914	3	6	1	0	0
7/31/1995 0:00:00	915	1	5	1	0	0
7/31/1995 0:00:00	915	1	6	1	0	0
7/31/1995 0:00:00	915	1	66	2	0	0
7/31/1995 0:00:00	915	2	6	13	0	0
7/31/1995 0:00:00	915	2	66	1	0	0
7/31/1995 0:00:00	915	3	6	4	0	0
7/31/1995 0:00:00	915	3	8	1	0	0
8/1/1995 0:00:00	704	1	0	2	0	0
8/1/1995 0:00:00	704	1	3	1	0	0
8/1/1995 0:00:00	704	3	0	2	0	0
8/1/1995 0:00:00	704	3	3	1	0	0
8/1/1995 0:00:00	704	3	6	1	0	0
8/1/1995 0:00:00	706	1	0	1	0	0
8/1/1995 0:00:00	706	2	0	2	0	0
8/1/1995 0:00:00	706	3	0	3	0	0
8/1/1995 0:00:00	707	1	0	3	0	0
8/1/1995 0:00:00	707	1	6	1	0	0
8/1/1995 0:00:00	707	1	66	2	0	0
8/1/1995 0:00:00	707	2	0	11	0	0
8/1/1995 0:00:00	707	2	5	1	0	0
8/1/1995 0:00:00	707	2	10	1	0	0
8/1/1995 0:00:00	707	2	66	1	0	0
8/1/1995 0:00:00	707	3	0	4	0	0
8/1/1995 0:00:00	707	3	8	1	0	0
8/1/1995 0:00:00	711	1	6	1	0	0
8/1/1995 0:00:00	711	2	5	1	0	0
8/1/1995 0:00:00	711	2	6	4	0	0
8/1/1995 0:00:00	711	3	0	1	0	0
8/1/1995 0:00:00	711	3	6	1	0	0
8/1/1995 0:00:00	812	1	6	2	0	0
8/1/1995 0:00:00	812	2	0	1	0	0
8/1/1995 0:00:00	812	2	6	1	0	0
8/1/1995 0:00:00	812	2	36	1	0	0
8/1/1995 0:00:00	812	3	6	1	0	0
8/1/1995 0:00:00	815	1	0	2	0	0
8/1/1995 0:00:00	815	2	5	3	0	0
8/1/1995 0:00:00	815	2	6	1	0	0
8/1/1995 0:00:00	815	3	5	8	0	0
8/1/1995 0:00:00	815	3	6	1	0	0
8/3/1995 0:00:00	405	1	3	2	0	0
8/3/1995 0:00:00	405	1	48	1	0	0
8/3/1995 0:00:00	405	1	66	28	0	0
8/3/1995 0:00:00	405	1	70	1	0	0
8/3/1995 0:00:00	405	2	2	2	0	0
8/3/1995 0:00:00	405	2	3	2	0	0
8/3/1995 0:00:00	405	2	14	1	0	0
8/3/1995 0:00:00	405	2	48	1	0	0
8/3/1995 0:00:00	405	2	62	1	0	0
8/3/1995 0:00:00	405	2	66	9	0	0
8/3/1995 0:00:00	405	3	2	8	0	0
8/3/1995 0:00:00	405	3	14	1	0	0
8/3/1995 0:00:00	405	3	66	1	0	0
8/3/1995 0:00:00	418	1	2	7	0	0
8/3/1995 0:00:00	418	1	10	1	0	0
8/3/1995 0:00:00	418	1	66	1	0	0
8/3/1995 0:00:00	418	2	2	16	0	0
8/3/1995 0:00:00	418	2	6	1	0	0
8/3/1995 0:00:00	418	2	66	4	0	0
8/3/1995 0:00:00	418	3	2	12	0	0
8/3/1995 0:00:00	418	3	6	1	0	0
8/3/1995 0:00:00	418	3	66	3	0	0
8/3/1995 0:00:00	602	1	0	120	0	0
8/3/1995 0:00:00	602	1	3	10	0	0
8/3/1995 0:00:00	602	1	66	2	0	0
8/3/1995 0:00:00	602	2	0	91	0	0
8/3/1995 0:00:00	602	2	3	12	0	0
8/3/1995 0:00:00	602	2	10	1	0	0
8/3/1995 0:00:00	602	2	66	1	0	0
8/3/1995 0:00:00	602	3	0	74	0	0
8/3/1995 0:00:00	602	3	3	7	0	0
8/3/1995 0:00:00	602	3	10	1	0	0
8/3/1995 0:00:00	602	3	66	1	0	0
8/3/1995 0:00:00	606	1	0	155	0	0
8/3/1995 0:00:00	606	1	5	7	0	0
8/3/1995 0:00:00	606	1	10	4	0	0
8/3/1995 0:00:00	606	1	66	8	0	0
8/3/1995 0:00:00	606	2	0	255	0	0
8/3/1995 0:00:00	606	2	5	10	0	0
8/3/1995 0:00:00	606	2	6	1	0	0
8/3/1995 0:00:00	606	2	10	11	0	0
8/3/1995 0:00:00	606	2	66	2	0	0
8/3/1995 0:00:00	606	3	0	139	0	0
8/3/1995 0:00:00	606	3	5	2	0	0
8/3/1995 0:00:00	606	3	10	13	0	0
8/3/1995 0:00:00	606	3	66	2	0	0
8/3/1995 0:00:00	609	1	0	44	0	0
8/3/1995 0:00:00	609	1	5	2	0	0
8/3/1995 0:00:00	609	1	8	1	0	0
8/3/1995 0:00:00	609	1	10	18	0	0
8/3/1995 0:00:00	609	1	66	8	0	0
8/3/1995 0:00:00	609	2	0	57	0	0
8/3/1995 0:00:00	609	2	5	2	0	0
8/3/1995 0:00:00	609	2	10	4	0	0
8/3/1995 0:00:00	609	2	20	1	0	0
8/3/1995 0:00:00	609	2	53	2	0	0
8/3/1995 0:00:00	609	2	66	9	0	0
8/3/1995 0:00:00	609	3	0	75	0	0
8/3/1995 0:00:00	609	3	5	6	0	0
8/3/1995 0:00:00	609	3	8	1	0	0
8/3/1995 0:00:00	609	3	10	12	0	0
8/3/1995 0:00:00	609	3	53	2	0	0
8/3/1995 0:00:00	609	3	66	3	0	0
8/3/1995 0:00:00	610	1	0	79	0	0
8/3/1995 0:00:00	610	1	8	1	0	0
8/3/1995 0:00:00	610	1	10	1	0	0
8/3/1995 0:00:00	610	1	20	1	0	0
8/3/1995 0:00:00	610	2	0	60	0	0
8/3/1995 0:00:00	610	2	5	5	0	0
8/3/1995 0:00:00	610	2	6	5	0	0
8/3/1995 0:00:00	610	2	66	6	0	0
8/3/1995 0:00:00	610	3	0	34	0	0
8/3/1995 0:00:00	610	3	5	5	0	0
8/3/1995 0:00:00	610	3	6	1	0	0
8/3/1995 0:00:00	610	3	20	1	0	0
8/4/1995 0:00:00	323	1	14	18	0	0
8/4/1995 0:00:00	323	2	14	28	0	0
8/4/1995 0:00:00	323	2	59	1	0	0
8/4/1995 0:00:00	323	2	66	2	0	0
8/4/1995 0:00:00	323	2	70	3	0	0
8/4/1995 0:00:00	323	3	14	25	0	0
8/4/1995 0:00:00	323	3	35	1	0	0
8/4/1995 0:00:00	328	1	2	5	0	0
8/4/1995 0:00:00	328	1	14	26	0	0
8/4/1995 0:00:00	328	1	66	1	0	0
8/4/1995 0:00:00	328	1	70	4	0	0
8/4/1995 0:00:00	328	2	2	1	0	0
8/4/1995 0:00:00	328	2	14	47	0	0
8/4/1995 0:00:00	328	2	66	6	0	0
8/4/1995 0:00:00	328	2	70	2	0	0
8/4/1995 0:00:00	329	1	10	1	0	0
8/4/1995 0:00:00	329	1	14	111	0	0
8/4/1995 0:00:00	329	1	33	1	0	0
8/4/1995 0:00:00	329	1	50	1	0	0
8/4/1995 0:00:00	329	1	66	5	0	0
8/4/1995 0:00:00	329	1	70	4	0	0
8/4/1995 0:00:00	329	2	2	1	0	0
8/4/1995 0:00:00	329	2	3	1	0	0
8/4/1995 0:00:00	329	2	10	2	0	0
8/4/1995 0:00:00	329	2	14	78	0	0
8/4/1995 0:00:00	329	2	33	2	0	0
8/4/1995 0:00:00	329	2	66	5	0	0
8/4/1995 0:00:00	329	2	67	1	0	0
8/4/1995 0:00:00	329	2	70	3	0	0
8/4/1995 0:00:00	334	1	2	3	0	0
8/4/1995 0:00:00	334	1	14	81	0	0
8/4/1995 0:00:00	334	1	20	1	0	0
8/4/1995 0:00:00	334	1	66	8	0	0
8/4/1995 0:00:00	334	1	70	15	0	0
8/4/1995 0:00:00	334	2	2	6	0	0
8/4/1995 0:00:00	334	2	10	7	0	0
8/4/1995 0:00:00	334	2	14	71	0	0
8/4/1995 0:00:00	334	2	66	10	0	0
8/4/1995 0:00:00	334	2	70	7	0	0
8/4/1995 0:00:00	335	1	2	10	0	0
8/4/1995 0:00:00	335	1	10	2	0	0
8/4/1995 0:00:00	335	1	14	44	0	0
8/4/1995 0:00:00	335	1	19	2	0	0
8/4/1995 0:00:00	335	1	35	1	0	0
8/4/1995 0:00:00	335	1	66	7	0	0
8/4/1995 0:00:00	335	1	70	5	0	0
8/4/1995 0:00:00	335	2	2	5	0	0
8/4/1995 0:00:00	335	2	10	2	0	0
8/4/1995 0:00:00	335	2	14	43	0	0
8/4/1995 0:00:00	335	2	20	1	0	0
8/4/1995 0:00:00	335	2	66	8	0	0
8/4/1995 0:00:00	335	2	70	2	0	0
8/4/1995 0:00:00	336	1	2	2	0	0
8/4/1995 0:00:00	336	1	3	1	0	0
8/4/1995 0:00:00	336	1	14	19	0	0
8/4/1995 0:00:00	336	1	20	1	0	0
8/4/1995 0:00:00	336	1	33	1	0	0
8/4/1995 0:00:00	336	1	66	11	0	0
8/4/1995 0:00:00	336	1	70	2	0	0
8/4/1995 0:00:00	336	2	0	2	0	0
8/4/1995 0:00:00	336	2	3	5	0	0
8/4/1995 0:00:00	336	2	14	191	0	0
8/4/1995 0:00:00	336	2	20	1	0	0
8/4/1995 0:00:00	336	2	53	2	0	0
8/4/1995 0:00:00	336	2	66	24	0	0
8/4/1995 0:00:00	336	2	70	9	0	0
8/4/1995 0:00:00	340	1	0	3	0	0
8/4/1995 0:00:00	340	1	14	9	0	0
8/4/1995 0:00:00	340	1	70	2	0	0
8/4/1995 0:00:00	340	2	14	20	0	0
8/4/1995 0:00:00	340	2	33	1	0	0
8/4/1995 0:00:00	340	2	66	3	0	0
8/4/1995 0:00:00	340	3	14	22	0	0
8/4/1995 0:00:00	340	3	35	1	0	0
8/4/1995 0:00:00	340	3	66	4	0	0
8/7/1995 0:00:00	411	1	0	4	0	0
8/7/1995 0:00:00	411	1	3	10	0	0
8/7/1995 0:00:00	411	1	5	1	0	0
8/7/1995 0:00:00	411	2	0	6	0	0
8/7/1995 0:00:00	411	2	3	25	0	0
8/7/1995 0:00:00	411	2	5	2	0	0
8/7/1995 0:00:00	411	3	0	6	0	0
8/7/1995 0:00:00	411	3	3	16	0	0
8/7/1995 0:00:00	411	3	5	1	0	0
8/7/1995 0:00:00	501	1	0	7	0	0
8/7/1995 0:00:00	501	1	3	8	0	0
8/7/1995 0:00:00	501	1	66	1	0	0
8/7/1995 0:00:00	501	2	0	7	0	0
8/7/1995 0:00:00	501	2	2	1	0	0
8/7/1995 0:00:00	501	2	3	4	0	0
8/7/1995 0:00:00	501	2	14	2	0	0
8/7/1995 0:00:00	501	2	66	4	0	0
8/7/1995 0:00:00	501	3	0	3	0	0
8/7/1995 0:00:00	501	3	3	5	0	0
8/7/1995 0:00:00	501	3	14	1	0	0
8/7/1995 0:00:00	504	1	0	4	0	0
8/7/1995 0:00:00	504	1	3	3	0	0
8/7/1995 0:00:00	504	1	10	1	0	0
8/7/1995 0:00:00	504	2	0	7	0	0
8/7/1995 0:00:00	504	2	66	1	0	0
8/7/1995 0:00:00	504	3	0	5	0	0
8/7/1995 0:00:00	504	3	10	3	0	0
8/7/1995 0:00:00	504	3	66	1	0	0
8/7/1995 0:00:00	508	1	0	11	0	0
8/7/1995 0:00:00	508	1	8	1	0	0
8/7/1995 0:00:00	508	1	10	1	0	0
8/7/1995 0:00:00	508	1	66	1	0	0
8/7/1995 0:00:00	508	2	0	11	0	0
8/7/1995 0:00:00	508	2	10	1	0	0
8/7/1995 0:00:00	508	2	66	2	0	0
8/7/1995 0:00:00	508	3	0	13	0	0
8/7/1995 0:00:00	508	3	3	1	0	0
8/7/1995 0:00:00	508	3	6	1	0	0
8/7/1995 0:00:00	508	3	66	2	0	0
8/7/1995 0:00:00	513	1	0	13	0	0
8/7/1995 0:00:00	513	1	3	1	0	0
8/7/1995 0:00:00	513	1	5	1	0	0
8/7/1995 0:00:00	513	2	0	8	0	0
8/7/1995 0:00:00	513	3	0	11	0	0
8/7/1995 0:00:00	513	3	10	2	0	0
8/7/1995 0:00:00	519	1	0	13	0	0
8/7/1995 0:00:00	519	1	3	1	0	0
8/7/1995 0:00:00	519	1	10	1	0	0
8/7/1995 0:00:00	519	1	66	4	0	0
8/7/1995 0:00:00	519	2	0	15	0	0
8/7/1995 0:00:00	519	2	3	3	0	0
8/7/1995 0:00:00	519	2	10	1	0	0
8/7/1995 0:00:00	519	2	66	1	0	0
8/7/1995 0:00:00	519	3	0	30	0	0
8/7/1995 0:00:00	519	3	3	5	0	0
8/7/1995 0:00:00	519	3	5	1	0	0
8/7/1995 0:00:00	519	3	10	1	0	0
8/7/1995 0:00:00	520	1	0	3	0	0
8/7/1995 0:00:00	520	1	66	2	0	0
8/7/1995 0:00:00	520	2	0	6	0	0
8/7/1995 0:00:00	520	2	66	1	0	0
8/7/1995 0:00:00	520	3	0	12	0	0
8/7/1995 0:00:00	520	3	3	2	0	0
8/7/1995 0:00:00	520	3	6	1	0	0
8/7/1995 0:00:00	520	3	10	1	0	0
8/7/1995 0:00:00	520	3	66	2	0	0
8/7/1995 0:00:00	801	1	0	3	0	0
8/7/1995 0:00:00	801	2	0	1	0	0
8/7/1995 0:00:00	801	2	8	1	0	0
8/7/1995 0:00:00	801	3	0	11	0	0
8/7/1995 0:00:00	801	3	66	1	0	0
8/8/1995 0:00:00	703	1	0	1	0	0
8/8/1995 0:00:00	703	1	6	1	0	0
8/8/1995 0:00:00	703	2	0	2	0	0
8/8/1995 0:00:00	703	2	66	3	0	0
8/8/1995 0:00:00	703	3	66	2	0	0
8/8/1995 0:00:00	705	1	0	1	0	0
8/8/1995 0:00:00	705	1	6	5	0	0
8/8/1995 0:00:00	705	1	66	1	0	0
8/8/1995 0:00:00	705	2	0	1	0	0
8/8/1995 0:00:00	705	2	6	1	0	0
8/8/1995 0:00:00	705	3	6	1	0	0
8/8/1995 0:00:00	705	3	66	2	0	0
8/8/1995 0:00:00	716	1	0	1	0	0
8/8/1995 0:00:00	716	1	5	1	0	0
8/8/1995 0:00:00	716	1	6	9	0	0
8/8/1995 0:00:00	716	1	10	1	0	0
8/8/1995 0:00:00	716	1	66	3	0	0
8/8/1995 0:00:00	716	2	0	4	0	0
8/8/1995 0:00:00	716	2	5	4	0	0
8/8/1995 0:00:00	716	2	6	17	0	0
8/8/1995 0:00:00	716	3	0	3	0	0
8/8/1995 0:00:00	716	3	5	2	0	0
8/8/1995 0:00:00	716	3	6	65	0	0
8/8/1995 0:00:00	716	3	8	1	0	0
8/8/1995 0:00:00	716	3	24	3	0	0
8/8/1995 0:00:00	716	3	27	1	0	0
8/8/1995 0:00:00	716	3	49	1	0	0
8/8/1995 0:00:00	716	3	66	5	0	0
8/8/1995 0:00:00	802	1	5	2	0	0
8/8/1995 0:00:00	802	1	6	17	0	0
8/8/1995 0:00:00	802	1	53	6	0	0
8/8/1995 0:00:00	802	2	5	1	0	0
8/8/1995 0:00:00	802	2	6	28	0	0
8/8/1995 0:00:00	802	3	5	2	0	0
8/8/1995 0:00:00	802	3	6	25	0	0
8/8/1995 0:00:00	802	3	53	10	0	0
8/8/1995 0:00:00	802	3	66	1	0	0
8/8/1995 0:00:00	804	1	0	3	0	0
8/8/1995 0:00:00	804	1	66	2	0	0
8/8/1995 0:00:00	804	2	0	9	0	0
8/8/1995 0:00:00	804	2	6	1	0	0
8/8/1995 0:00:00	804	2	66	3	0	0
8/8/1995 0:00:00	804	3	0	7	0	0
8/8/1995 0:00:00	804	3	66	4	0	0
8/8/1995 0:00:00	901	1	6	1	0	0
8/8/1995 0:00:00	901	2	6	2	0	0
8/8/1995 0:00:00	901	3	0	1	0	0
8/8/1995 0:00:00	901	3	6	2	0	0
4/10/1996 0:00:00	809	1	3	1	0	0
4/10/1996 0:00:00	809	1	49	1	0	0
4/10/1996 0:00:00	809	2	1	1	0	0
4/10/1996 0:00:00	809	2	49	1	0	0
4/10/1996 0:00:00	809	3	49	3	0	0
4/10/1996 0:00:00	901	1	1	1	0	0
4/10/1996 0:00:00	901	1	49	3	0	0
4/10/1996 0:00:00	901	2	3	2	0	0
4/10/1996 0:00:00	901	2	49	6	0	0
4/10/1996 0:00:00	901	3	1	1	0	0
4/10/1996 0:00:00	901	3	49	3	0	0
4/10/1996 0:00:00	901	3	67	1	0	0
4/10/1996 0:00:00	902	1	3	1	0	0
4/10/1996 0:00:00	902	1	49	5	0	0
4/10/1996 0:00:00	902	2	1	1	0	0
4/10/1996 0:00:00	902	2	49	3	0	0
4/10/1996 0:00:00	902	3	3	3	0	0
4/10/1996 0:00:00	902	3	49	7	0	0
4/10/1996 0:00:00	910	1	8	1	0	0
4/10/1996 0:00:00	910	1	49	9	0	0
4/10/1996 0:00:00	910	3	49	2	0	0
4/10/1996 0:00:00	912	1	8	1	0	0
4/10/1996 0:00:00	912	2	9	2	0	0
4/10/1996 0:00:00	912	3	8	1	0	0
4/10/1996 0:00:00	914	1	49	10	0	0
4/10/1996 0:00:00	914	2	3	1	0	0
4/10/1996 0:00:00	914	2	49	23	0	0
4/10/1996 0:00:00	914	3	3	1	0	0
4/10/1996 0:00:00	914	3	44	1	0	0
4/10/1996 0:00:00	914	3	49	13	0	0
4/10/1996 0:00:00	915	1	49	11	0	0
4/10/1996 0:00:00	915	2	49	10	0	0
4/10/1996 0:00:00	915	3	3	1	0	0
4/10/1996 0:00:00	915	3	49	20	0	0
4/10/1996 0:00:00	918	1	44	1	0	0
4/10/1996 0:00:00	918	1	49	10	0	0
4/10/1996 0:00:00	918	2	3	1	0	0
4/10/1996 0:00:00	918	2	49	24	0	0
4/10/1996 0:00:00	918	3	49	12	0	0
4/11/1996 0:00:00	705	3	49	1	0	0
4/11/1996 0:00:00	707	1	1	1	0	0
4/11/1996 0:00:00	707	1	49	1	0	0
4/11/1996 0:00:00	707	1	64	2	0	0
